,durations_peak_amp
3007,15.671783672281785
3008,10.290000000000006
3009,17.564508497524272
3010,35.59
3011,54.06644956436261
3012,6.3799999999999955
3013,9.434381386651062
3014,13.960000000000008
3015,27.099548787188127
3016,9.350000000000009
3017,12.101408123138578
3018,14.379999999999995
3019,18.32517267558564
3020,24.58999999999999
3021,34.76261414848637
3022,14.730000000000004
3023,23.062392134873765
3024,11.980000000000004
3025,17.797412103760312
3026,4.759999999999998
3027,6.764073065615328
3028,4.849999999999994
3029,9.224634538707019
3030,11.61
3031,16.616716616413644
3032,20.679999999999993
3033,21.743139293191874
3034,4.199999999999996
3035,5.547393668267239
3036,22.310000000000002
3037,33.149831559753956
3038,43.89
3039,74.86417348802681
3040,15.189999999999998
3041,19.831200860894537
3042,6.730000000000004
3043,11.236055832080252
3044,15.510000000000005
3045,21.589060256407436
3046,2.6600000000000037
3047,3.395794531642564
3048,17.61999999999999
3049,29.79603347991126
3050,11.099999999999994
3051,15.73007958130583
3052,6.619999999999997
3053,9.839432065664996
3054,7.690000000000005
3055,15.303536927382515
3056,12.610000000000007
3057,20.66648859693647
3058,5.990000000000002
3059,10.786639314413204
3060,21.549999999999997
3061,23.205142912603996
3062,10.329999999999998
3063,20.076232585002955
3064,14.740000000000009
3065,16.58396001211431
3066,11.720000000000006
3067,12.505056963358856
3068,5.690000000000005
3069,5.706592167431643
3070,9.57
3071,14.624754933860858
3072,21.519999999999996
3073,21.946392377287776
3074,5.410000000000004
3075,10.4076291697919
3076,11.090000000000003
3077,15.518235454144026
3078,17.10000000000001
3079,17.901016007445268
3080,11.049999999999997
3081,14.456675778578918
3082,18.75
3083,27.456295264410027
3084,21.64999999999999
3085,36.61844633209016
3086,11.610000000000014
3087,19.569865178055988
3088,16.010000000000005
3089,30.92446620555082
3090,10.689999999999998
3091,19.115911054225254
3092,10.479999999999997
3093,12.472322366483263
3094,28.050000000000004
3095,44.72276065302072
3096,10.270000000000003
3097,11.597369791780928
3098,54.17
3099,70.42371052945234
3100,0.01999999999999602
3101,0.03847309811422564
3102,18.53
3103,20.492494552859643
3104,9.620000000000005
3105,15.78541117397933
3106,8.970000000000006
3107,11.089204535267593
3108,6.329999999999998
3109,11.216647372976622
3110,5.799999999999997
3111,9.264570723305226
3112,3.1199999999999974
3113,3.7663341522001543
3114,11.310000000000002
3115,17.276478670874994
3116,14.590000000000003
3117,16.84267036331908
3118,8.649999999999991
3119,13.507813681925883
3120,8.479999999999997
3121,12.431616197598768
3122,7.060000000000002
3123,13.30391197966762
3124,8.75
3125,9.058687678217632
3126,5.749999999999993
3127,10.521456955391573
3128,3.7099999999999937
3129,5.044122405822872
3130,7.559999999999995
3131,12.745341808485973
3132,3.259999999999998
3133,6.103677163438854
3134,5.420000000000002
3135,10.660555581556945
3136,24.459999999999994
3137,39.03422966288511
3138,17.490000000000002
3139,21.53558476913042
3140,4.160000000000004
3141,7.638692993562695
3142,12.200000000000003
3143,21.193510250660896
3144,11.849999999999994
3145,17.537352618034188
3146,18.89
3147,37.55777872394346
3148,38.96999999999999
3149,76.07274403170284
3150,26.480000000000004
3151,38.04659500937031
3152,20.659999999999997
3153,39.243873317970156
3154,5.280000000000001
3155,5.942533670382635
3156,8.329999999999998
3157,8.36086838457782
3158,17.64
3159,33.12819713017974
3160,8.21
3161,13.29815093115649
3162,32.14
3163,47.24570257644925
3164,8.189999999999998
3165,15.914522277124036
3166,4.170000000000002
3167,5.754786293558412
3168,11.290000000000006
3169,19.952361959912952
3170,7.099999999999994
3171,8.198191685619191
3172,7.369999999999997
3173,13.905791582339203
3174,9.230000000000004
3175,14.239768229584481
3176,9.480000000000004
3177,10.722276647846602
3178,4.640000000000001
3179,7.584758291847313
3180,22.22
3181,33.98481906984256
3182,14.86
3183,17.307719759230192
3184,16.25
3185,21.452218582306024
3186,5.990000000000002
3187,7.086865216517393
3188,11.14
3189,20.890504961470878
3190,3.75
3191,5.827611232447253
3192,14.810000000000002
3193,15.001030721785371
3194,14.240000000000002
3195,17.02868815254486
3196,19.400000000000006
3197,21.500115027082074
3198,11.989999999999995
3199,20.713035243194376
3200,4.539999999999999
3201,8.343979823019438
3202,15.369999999999997
3203,17.421518940780636
3204,7.659999999999997
3205,8.393786318318602
3206,27.949999999999996
3207,28.388814811620954
3208,5.829999999999998
3209,11.035456946753047
3210,13.130000000000003
3211,17.84332284090903
3212,3.9100000000000037
3213,6.198289723963108
3214,7.400000000000006
3215,14.629780570423403
3216,12.430000000000007
3217,19.73069534785972
3218,16.25999999999999
3219,19.2540041781251
3220,7.090000000000003
3221,9.494250960261795
3222,4.559999999999995
3223,6.019594087788496
3224,11.68
3225,15.387106239628574
3226,14.909999999999997
3227,18.36155840668827
3228,14.190000000000005
3229,26.687963968607978
3230,27.53
3231,39.04666819052849
3232,20.189999999999998
3233,33.903542390345436
3234,17.10000000000001
3235,33.49942335031928
3236,26.14
3237,38.912063045157325
3238,3.530000000000001
3239,4.969976060161711
3240,10.939999999999998
3241,16.025675450743858
3242,16.439999999999998
3243,29.687463059732185
3244,5.269999999999996
3245,9.531807555638785
3246,10.5
3247,13.496617081984763
3248,7.479999999999997
3249,9.79831136519027
3250,4.490000000000002
3251,8.244829908513335
3252,6.980000000000004
3253,10.996653655911054
3254,13.86
3255,16.88239780877761
3256,11.590000000000003
3257,19.050426478822494
3258,6.160000000000004
3259,11.485337236173772
3260,8.830000000000005
3261,16.54693279535563
3262,4.019999999999996
3263,5.940463429959457
3264,20.010000000000005
3265,31.349809479856372
3266,13.030000000000001
3267,13.9028659041998
3268,10.240000000000002
3269,14.18957276952883
3270,9.170000000000002
3271,10.954202170727552
3272,6.089999999999996
3273,7.777594675484216
3274,17.479999999999997
3275,31.145714218284162
3276,13.730000000000004
3277,14.815392961964044
3278,8.0
3279,15.095395006350664
3280,7.1200000000000045
3281,11.53155117252834
3282,7.170000000000002
3283,14.032938745528224
3284,18.200000000000003
3285,35.736408844083165
3286,10.760000000000005
3287,16.305383671735036
3288,10.39
3289,15.439730053948901
3290,9.489999999999995
3291,15.432577588320639
3292,7.089999999999996
3293,11.34587009748775
3294,6.349999999999994
3295,7.92868562170767
3296,22.5
3297,22.71490535999131
3298,10.11
3299,13.417725355506736
3300,8.489999999999995
3301,10.502989180134678
3302,19.519999999999996
3303,27.005825821307916
3304,16.89
3305,27.822976629359548
3306,8.829999999999998
3307,16.071471407582923
3308,7.8600000000000065
3309,15.11022229773505
3310,5.32
3311,10.449097645736186
3312,16.289999999999992
3313,27.8391901918625
3314,17.35000000000001
3315,18.621144781402208
3316,3.489999999999995
3317,5.861966433564701
3318,13.479999999999997
3319,14.81427944452459
3320,12.43
3321,16.34620854603894
3322,9.299999999999997
3323,13.59795910463126
3324,14.039999999999992
3325,26.676365426462795
3326,8.850000000000001
3327,15.316498621601209
3328,12.190000000000005
3329,13.004059110085327
3330,6.189999999999998
3331,10.980274600529514
3332,3.279999999999994
3333,3.2846119869014325
3334,11.320000000000007
3335,17.334190901061877
3336,16.830000000000005
3337,19.86958259586149
3338,6.229999999999997
3339,11.154341036643032
3340,19.069999999999993
3341,27.89900823840701
3342,24.64
3343,48.70088198351435
3344,11.469999999999992
3345,12.06553231657321
3346,4.399999999999999
3347,4.555124905240257
3348,12.879999999999995
3349,17.386552355426705
3350,19.989999999999995
3351,38.24323229497681
3352,6.93
3353,10.680961155457691
3354,7.480000000000004
3355,13.002057263476619
3356,16.979999999999997
3357,27.167509152425243
3358,32.06999999999999
3359,33.5591248531114
3360,9.780000000000001
3361,17.5209964842096
3362,12.010000000000005
3363,13.233665970864376
3364,7.43
3365,12.959054545041022
3366,6.130000000000003
3367,8.098418396374308
3368,16.83
3369,32.61527181707647
3370,10.040000000000006
3371,11.363626813250118
3372,8.660000000000004
3373,16.040373843380916
3374,16.160000000000004
3375,26.82353621672977
3376,8.349999999999994
3377,15.406598610029457
3378,30.150000000000006
3379,36.71748898238874
3380,14.210000000000008
3381,16.46169515420433
3382,7.509999999999991
3383,10.410494022155852
3384,7.079999999999998
3385,8.799615508796187
3386,6.329999999999998
3387,9.453243738669334
3388,23.169999999999995
3389,38.081727624228776
3390,8.969999999999999
3391,10.748848263019921
3392,9.93
3393,14.079495275555503
3394,9.950000000000003
3395,17.918194348735476
3396,3.6599999999999966
3397,7.108433184298815
3398,7.239999999999995
3399,8.562687467932392
3400,7.580000000000005
3401,13.827134513797345
3402,14.260000000000005
3403,25.787752809047184
3404,10.060000000000002
3405,10.7390516777313
3406,13.450000000000003
3407,19.34683772717321
3408,5.460000000000001
3409,6.051209681454355
3410,10.669999999999987
3411,11.451562114386814
3412,7.100000000000001
3413,13.950464479582946
3414,14.009999999999998
3415,24.06863913867161
3416,4.829999999999998
3417,9.144138835024405
3418,6.920000000000002
3419,12.790404971496129
3420,5.529999999999994
3421,9.577738765295996
3422,20.069999999999993
3423,22.31627198893477
3424,10.010000000000005
3425,10.098666784173277
3426,5.149999999999999
3427,7.810543254847315
3428,3.3999999999999986
3429,4.2814739546424825
3430,9.730000000000004
3431,12.652331935703657
3432,8.939999999999998
3433,14.972184899797945
3434,19.450000000000003
3435,32.88836405433298
3436,7.550000000000004
3437,12.018446170882582
3438,3.539999999999999
3439,5.106442743113393
3440,4.229999999999997
3441,4.279145052805389
3442,6.780000000000001
3443,13.025765930291133
3444,2.8900000000000006
3445,5.118091785100568
3446,17.400000000000006
3447,23.17943592051885
3448,14.929999999999993
3449,26.139120608510673
3450,6.869999999999997
3451,8.239135713146828
3452,2.3100000000000023
3453,3.8084434221731995
3454,9.149999999999991
3455,9.453480322212211
3456,24.320000000000007
3457,42.465241153550934
3458,3.5600000000000023
3459,6.438988004231032
3460,10.439999999999998
3461,20.565626084255218
3462,16.78
3463,29.060639578743075
3464,15.349999999999994
3465,26.846554242571816
3466,6.75
3467,8.938480430157764
3468,13.259999999999991
3469,26.268879558484898
3470,6.759999999999991
3471,7.965271571086094
3472,12.409999999999997
3473,20.66166629384431
3474,12.36
3475,19.717197469828623
3476,6.269999999999996
3477,8.08871221100703
3478,1.6599999999999966
3479,2.848070680790267
3480,5.239999999999995
3481,9.330697016243281
3482,5.729999999999997
3483,11.396714493787467
3484,21.11
3485,22.532944670013045
3486,8.420000000000002
3487,8.856004405429307
3488,6.570000000000007
3489,11.288094457092392
3490,6.990000000000002
3491,10.786629709182543
3492,5.100000000000001
3493,5.925387532059122
3494,8.89
3495,13.266254114524196
3496,19.72999999999999
3497,25.450160147831276
3498,8.349999999999994
3499,15.191005074053695
3500,8.950000000000003
3501,17.168930463754037
3502,1.4200000000000017
3503,1.8902294823810657
3504,8.620000000000005
3505,13.971948503239272
3506,7.57
3507,14.632962987672794
3508,6.930000000000007
3509,8.157693420151999
3510,10.039999999999992
3511,19.04706997022564
3512,50.699999999999996
3513,86.18334790003703
3514,4.369999999999997
3515,7.571818991775719
3516,23.400000000000006
3517,43.355458087402965
3518,4.840000000000003
3519,7.954935276574351
3520,9.530000000000001
3521,14.206074740226384
3522,28.449999999999996
3523,40.554406200376576
3524,6.830000000000005
3525,11.533639486780157
3526,22.08
3527,36.11709253245412
3528,3.4200000000000017
3529,6.810497769037055
3530,8.370000000000005
3531,10.424793077573934
3532,12.569999999999993
3533,13.281909685009433
3534,9.540000000000006
3535,14.816272671856359
3536,53.349999999999994
3537,101.95228662719428
3538,6.709999999999994
3539,11.56688201729727
3540,21.39
3541,28.854917992369096
3542,4.5
3543,7.133718389364133
3544,13.370000000000005
3545,25.355650845741238
3546,22.840000000000003
3547,38.72079771314844
3548,14.88000000000001
3549,24.303637212011328
3550,13.090000000000003
3551,25.057785773583994
3552,9.659999999999997
3553,10.954222128621973
3554,4.979999999999997
3555,8.14475399789904
3556,10.66000000000001
3557,16.868766675023082
3558,15.960000000000008
3559,24.274383873582682
3560,12.93
3561,22.625111012301716
3562,3.3200000000000003
3563,6.219250428723727
3564,9.780000000000001
3565,9.803386946802169
3566,5.280000000000001
3567,7.543576702530231
3568,37.85000000000001
3569,59.72216577324534
3570,5.619999999999997
3571,7.211136634273823
3572,10.939999999999998
3573,20.662690013049485
3574,5.329999999999998
3575,6.463465944301844
3576,17.35
3577,33.799470562984524
3578,10.36
3579,13.297080118985303
3580,16.68
3581,30.751757885414502
3582,17.019999999999996
3583,33.509476719013996
3584,15.060000000000002
3585,29.765010448076925
3586,3.3400000000000034
3587,4.344289201276909
3588,11.82
3589,23.132768079367498
3590,19.569999999999993
3591,21.538616884445062
3592,30.289999999999992
3593,30.566581911695984
3594,10.049999999999997
3595,11.141745724323728
3596,2.6899999999999977
3597,4.996123891393634
3598,6.899999999999999
3599,7.906200112553236
3600,20.059999999999988
3601,27.773456168228073
3602,3.8599999999999994
3603,4.759268802499365
3604,5.230000000000004
3605,5.5323419725543665
3606,8.25
3607,10.054955841311061
3608,4.340000000000003
3609,7.72428103193855
3610,20.790000000000006
3611,38.6694721796577
3612,2.25
3613,2.3455347795846904
3614,13.030000000000001
3615,21.793841778560125
3616,2.8900000000000006
3617,4.51503764723749
3618,5.029999999999994
3619,8.847551351785011
3620,3.0700000000000003
3621,4.788776147220613
3622,4.82
3623,5.541584596676797
3624,6.780000000000008
3625,12.963163281033673
3626,6.719999999999999
3627,8.252992809462782
3628,32.269999999999996
3629,58.02732721299602
3630,14.840000000000003
3631,20.918978990124305
3632,5.960000000000001
3633,6.398369086761144
3634,15.420000000000002
3635,26.22182929301865
3636,11.779999999999994
3637,16.600298375787037
3638,4.5
3639,5.955203445951021
3640,10.540000000000006
3641,15.033613486445004
3642,15.0
3643,22.554955904643755
3644,8.889999999999993
3645,11.749212960032768
3646,6.920000000000002
3647,11.239224816045693
3648,8.490000000000009
3649,16.549833827824347
3650,13.080000000000005
3651,19.03132012629817
3652,10.960000000000008
3653,20.32366289632736
3654,5.5
3655,5.834111341226317
3656,5.269999999999996
3657,10.526537230691996
3658,10.880000000000003
3659,14.256362775583654
3660,8.379999999999995
3661,13.140816857515563
3662,19.50999999999999
3663,36.63748497422551
3664,16.210000000000008
3665,22.415602336623593
3666,9.060000000000002
3667,9.40748725483005
3668,12.07
3669,14.07402154827962
3670,12.129999999999995
3671,20.03372883628906
3672,3.969999999999999
3673,7.6180388348817845
3674,9.18
3675,10.514844157688433
3676,6.309999999999995
3677,10.21781959280534
3678,13.25
3679,16.133885431448306
3680,24.47
3681,47.66710945424255
3682,10.080000000000005
3683,17.8907133236542
3684,7.0
3685,9.755514528523783
3686,22.339999999999996
3687,37.992315840949054
3688,14.14
3689,26.139770438862065
3690,6.089999999999996
3691,8.881930790994879
3692,13.79
3693,23.270044870730068
3694,13.339999999999996
3695,16.57271931674476
3696,22.589999999999996
3697,24.93120873050807
3698,8.969999999999999
3699,16.14311661386586
3700,14.900000000000006
3701,20.38142303664202
3702,1.730000000000004
3703,3.321644687945151
3704,9.939999999999998
3705,19.239738956748102
3706,23.89
3707,46.318695804082864
3708,12.27000000000001
3709,19.46951768297338
3710,11.39
3711,13.499599036857852
3712,15.500000000000007
3713,16.60936918158585
3714,7.499999999999993
3715,10.87701516020537
3716,12.090000000000003
3717,12.972217880266722
3718,11.25
3719,17.238219979976737
3720,14.189999999999998
3721,25.831982094048247
3722,13.099999999999994
3723,15.021840627108583
3724,13.069999999999993
3725,18.115107103015454
3726,12.86
3727,14.774797969171585
3728,6.399999999999999
3729,12.301394754383946
3730,11.330000000000005
3731,18.377924117895642
3732,31.58
3733,47.145487504564244
3734,8.43
3735,9.429529205010423
3736,4.350000000000001
3737,8.30334607004747
3738,5.199999999999996
3739,9.239778664543906
3740,11.980000000000004
3741,17.0342353446005
3742,8.799999999999997
3743,9.347849482084959
3744,12.599999999999994
3745,20.22806583575854
3746,9.920000000000002
3747,10.142820823997718
3748,4.1299999999999955
3749,4.693749791171687
3750,15.050000000000011
3751,24.034026250317062
3752,2.970000000000006
3753,3.3828149252207784
3754,19.58
3755,28.27886921893519
3756,13.07
3757,26.100854333287586
3758,5.259999999999998
3759,5.925969480462061
3760,5.359999999999999
3761,6.093993061912833
3762,8.5
3763,16.602733565734596
3764,14.849999999999994
3765,22.870783810093947
3766,11.710000000000008
3767,23.24144172509392
3768,12.599999999999994
3769,21.319191235909113
3770,18.169999999999995
3771,28.62970042020947
3772,21.66000000000001
3773,33.78288737392305
3774,20.310000000000002
3775,34.75906920275805
3776,8.659999999999997
3777,14.606680310661059
3778,6.119999999999997
3779,11.16612863634986
3780,21.61
3781,23.082982765592472
3782,7.199999999999996
3783,9.2755423725721
3784,5.660000000000004
3785,6.25159911241073
3786,2.6400000000000006
3787,4.503216047713093
3788,5.390000000000001
3789,7.515838604522745
3790,10.61
3791,20.356941325595557
3792,14.159999999999997
3793,26.158169392098042
3794,5.729999999999997
3795,10.60034072087918
3796,12.36
3797,15.646582103324693
3798,11.279999999999994
3799,18.937437899731083
3800,4.839999999999996
3801,7.02619181971518
3802,32.650000000000006
3803,59.24943990098934
3804,8.269999999999996
3805,15.496587695495432
3806,12.469999999999999
3807,19.575832731590438
3808,27.560000000000002
3809,46.87742234196286
3810,5.409999999999997
3811,6.449769391748302
3812,28.919999999999987
3813,32.81948584377608
3814,7.350000000000001
3815,14.65158085751068
3816,6.3700000000000045
3817,11.458851105464046
3818,11.0
3819,16.060222667683295
3820,5.859999999999999
3821,7.062639083402127
3822,10.820000000000007
3823,13.478450138220534
3824,36.96000000000001
3825,72.90852265609765
3826,21.760000000000005
3827,38.39208348737397
3828,7.6399999999999935
3829,10.079391785846955
3830,17.42
3831,18.43576051408584
3832,21.349999999999994
3833,26.314212244880533
3834,11.069999999999993
3835,16.2938771128173
3836,21.929999999999993
3837,23.387029852614624
3838,6.459999999999994
3839,10.151387528988753
3840,10.790000000000006
3841,20.49778115564243
3842,19.629999999999995
3843,27.583341892249283
3844,8.030000000000001
3845,10.101505907735902
3846,26.759999999999998
3847,52.79275422743511
3848,11.030000000000008
3849,15.54795350440159
3850,3.6299999999999955
3851,6.5422604812774
3852,2.6600000000000037
3853,3.520463057236577
3854,17.22999999999999
3855,20.72971092020212
3856,56.160000000000004
3857,76.1364424747397
3858,5.030000000000001
3859,7.824352671635481
3860,27.229999999999997
3861,38.75226675434601
3862,8.659999999999997
3863,12.94324180336357
3864,18.54
3865,36.43210991576646
3866,9.780000000000001
3867,10.333966695055672
3868,14.660000000000004
3869,14.776122302049068
3870,9.560000000000002
3871,11.195454795744084
3872,10.680000000000007
3873,17.69750821346062
3874,11.11
3875,18.24986793285797
3876,25.870000000000005
3877,49.89320848359625
3878,28.230000000000004
3879,42.284577595461606
3880,5.949999999999996
3881,10.878066765738765
3882,9.169999999999987
3883,17.919772244419274
3884,13.719999999999999
3885,25.09247126737255
3886,4.850000000000001
3887,5.275061164851552
3888,7.240000000000002
3889,9.278908462075394
3890,25.13000000000001
3891,45.29769932755899
3892,7.1200000000000045
3893,13.148149097920088
3894,12.409999999999997
3895,16.087623604585517
3896,9.409999999999997
3897,12.277766325577295
3898,10.629999999999995
3899,16.428260123429702
3900,49.970000000000006
3901,76.19303458429067
3902,4.060000000000002
3903,7.2378054366485
3904,2.549999999999997
3905,4.794420235348392
3906,6.670000000000002
3907,13.193103206800691
3908,7.149999999999999
3909,7.487960301980875
3910,15.319999999999993
3911,25.104870953161523
3912,3.8200000000000003
3913,4.258368972148184
3914,7.960000000000001
3915,10.481779591459281
3916,13.170000000000002
3917,17.519893470999712
3918,9.009999999999991
3919,16.977783111171032
3920,4.550000000000004
3921,5.497418473878243
3922,20.699999999999996
3923,30.37717356220291
3924,27.739999999999995
3925,53.08833728635802
3926,3.3999999999999986
3927,6.457700257197972
3928,18.059999999999988
3929,34.48617868855768
3930,16.320000000000007
3931,23.380829506094383
3932,14.329999999999998
3933,24.959677986932828
3934,3.030000000000001
3935,6.017731568985241
3936,34.86999999999999
3937,52.949127580923275
3938,6.079999999999998
3939,10.635833062483886
3940,8.18
3941,9.100545740566206
3942,10.880000000000003
3943,12.213386471544604
3944,7.359999999999999
3945,14.117610485570125
3946,14.920000000000002
3947,22.272421711376527
3948,4.380000000000003
3949,6.527092737498507
3950,4.369999999999997
3951,4.75302523951353
3952,12.389999999999993
3953,17.584790762925326
3954,7.019999999999996
3955,12.14578631700265
3956,21.33
3957,27.023219685696088
3958,21.870000000000005
3959,36.54634076551702
3960,5.490000000000002
3961,6.387058704202076
3962,6.299999999999997
3963,7.053206931053784
3964,12.11
3965,21.358393353815845
3966,4.920000000000002
3967,9.546784515796832
3968,5.470000000000006
3969,10.095940874958387
3970,21.22
3971,25.18913224108292
3972,10.059999999999995
3973,17.591166648016443
3974,6.840000000000003
3975,12.73085948117631
3976,9.610000000000007
3977,19.114967189623965
3978,6.080000000000005
3979,8.997865048713646
3980,14.310000000000002
3981,23.162284485947886
3982,14.610000000000007
3983,19.598943062946162
3984,24.119999999999997
3985,37.00809348896539
3986,7.369999999999997
3987,9.480978186304544
3988,12.530000000000001
3989,15.00728978293318
3990,20.6
3991,33.03185403302567
3992,11.199999999999996
3993,15.191783226269443
3994,2.8699999999999974
3995,3.962380692836641
3996,5.719999999999999
3997,9.618100039233322
3998,12.879999999999995
3999,23.561736327536362
